id_usuario,nombre,fecha,hora_entrada,hora_salida,area,rol
346,Nico Orozco,2025-08-14,08:41,18:25,Ventas,Gerente
347,Áurea del Zurita,2025-06-28,08:36,18:04,Producción,Supervisor
348,Bárbara Tere Blanca Sebastián,2025-07-24,09:49,18:47,Producción,Practicante
349,Eugenia Sobrino Anaya,2025-07-29,08:43,18:22,Producción,Supervisor
350,Juan Castelló,2025-07-18,08:43,18:19,Recursos Humanos,Practicante
351,María Pilar Juliana Uría Batalla,2025-07-08,09:02,18:07,Contabilidad,Practicante
352,Noemí Corominas-Escolano,2025-09-09,08:06,18:16,Recursos Humanos,Empleado
353,Juanita Plaza-Agudo,2025-07-15,09:53,17:38,Logística,Gerente
354,Gisela Pablo Carbajo,2025-06-25,08:28,17:23,TI,Practicante
355,Ariel Abril Ugarte,2025-06-20,08:54,17:45,Logística,Gerente
356,Rosa María de Ruano,2025-09-07,09:02,18:26,Logística,Supervisor
357,Griselda Hurtado Chacón,2025-08-29,08:42,17:18,Producción,Practicante
358,María Correa Saez,2025-08-15,09:18,17:28,Producción,Supervisor
359,Demetrio Polo Iniesta,2025-08-26,08:05,17:34,Producción,Gerente
360,Violeta Marti Quevedo,2025-09-07,09:06,17:16,Producción,Practicante
361,Micaela Bolaños Rivero,2025-09-02,09:38,17:17,Logística,Practicante
362,Elvira Torre Grande,2025-09-10,09:21,18:53,Contabilidad,Empleado
363,Fortunato Noguera Ayala,2025-07-23,09:07,17:46,Logística,Practicante
364,Rosario Tapia Feijoo,2025-06-30,08:27,17:06,Recursos Humanos,Practicante
365,Manu Agustín,2025-08-11,09:59,18:02,Logística,Gerente
366,Ariadna Vilanova Calleja,2025-08-06,08:44,18:50,Ventas,Gerente
367,Edelmira Vergara Huerta,2025-09-14,09:09,17:39,TI,Gerente
368,Lina Atienza Barrena,2025-08-25,08:39,17:52,Contabilidad,Gerente
369,Lorenzo Juan Manuel Rosado Yuste,2025-07-26,08:41,17:56,Recursos Humanos,Practicante
370,Rufino Néstor Orozco Arce,2025-06-25,08:14,17:45,TI,Practicante
371,Viviana Maricela Giralt Márquez,2025-06-27,09:59,19:00,TI,Empleado
372,Remigio de Aguado,2025-08-01,08:07,17:11,Logística,Supervisor
373,Nayara Lola Cifuentes Verdugo,2025-07-24,08:57,18:26,TI,Empleado
374,Germán Feliciano Antón Múñiz,2025-08-12,08:29,17:32,Logística,Practicante
375,Fito Almagro Elías,2025-06-25,09:48,18:17,Logística,Empleado
376,Nicolás Guzmán Monreal,2025-06-19,09:17,18:45,Logística,Empleado
377,Alejo Olivé,2025-07-15,08:22,18:30,Contabilidad,Practicante
378,Francisco Jose Gallo Mendizábal,2025-07-03,10:00,18:59,TI,Empleado
379,Jonatan Valderrama Roman,2025-07-12,08:31,18:40,TI,Empleado
380,Modesta Castejón Capdevila,2025-08-24,08:20,17:51,Producción,Practicante
381,Ema Bernardita Montesinos Sebastián,2025-07-12,09:43,18:32,Recursos Humanos,Empleado
382,Esther de Morell,2025-09-05,09:12,18:34,Contabilidad,Supervisor
383,Georgina Estrada-Esteban,2025-07-12,09:22,17:07,Producción,Practicante
384,Ariel Carrera,2025-08-25,08:14,17:34,Producción,Practicante
385,Ruben Sevilla Roda,2025-07-18,09:27,18:29,Ventas,Gerente
386,Gracia Caparrós Casanovas,2025-08-19,08:36,18:37,Producción,Gerente
387,Rosalina Arcos Sánchez,2025-09-07,09:19,17:35,Logística,Practicante
388,Manuela Palomar Cifuentes,2025-08-29,09:52,18:21,Ventas,Gerente
389,Teo Che Granados Acevedo,2025-06-30,08:52,17:39,Ventas,Practicante
390,Violeta Antón Cabrero,2025-07-16,08:10,17:34,Logística,Supervisor
391,Efraín Acero Raya,2025-08-10,08:55,18:11,Recursos Humanos,Empleado
392,Guadalupe de Alcolea,2025-07-28,09:05,17:58,Ventas,Gerente
393,Ale Valderrama-Ángel,2025-08-28,09:16,18:22,Contabilidad,Empleado
394,Melisa Sanmiguel Torrent,2025-06-22,09:46,18:56,Logística,Empleado
395,Manuel Pulido Valenciano,2025-08-15,09:05,17:07,Ventas,Supervisor
396,Sofía Azcona Sales,2025-09-02,08:22,18:30,TI,Supervisor
397,Jose Angel Carranza Ureña,2025-07-31,09:31,17:18,Contabilidad,Practicante
398,Javier Ramón Gonzalo,2025-06-20,09:20,18:04,Logística,Empleado
399,Valerio Ramirez Luís,2025-09-14,09:41,17:35,TI,Practicante
400,Ezequiel Albero Luz,2025-07-01,08:44,18:49,Recursos Humanos,Practicante
401,Dorita Ripoll Delgado,2025-07-13,09:37,18:05,TI,Practicante
402,Isabela Ferrando Donaire,2025-07-26,08:53,18:44,Ventas,Gerente
403,Eufemia Valeria Torre Amorós,2025-08-02,08:55,17:30,Contabilidad,Empleado
404,Victoriano Raya,2025-08-02,09:14,17:02,Logística,Gerente
405,Fulgencio Cuadrado Vilaplana,2025-07-18,09:36,18:19,Recursos Humanos,Practicante
406,Florencio Huguet Cortina,2025-08-15,09:31,17:27,Logística,Supervisor
407,Diego Blasco Araujo,2025-09-01,08:43,17:35,Producción,Gerente
408,Consuelo Godoy Cabello,2025-07-15,09:41,17:19,TI,Empleado
409,Florina Puga Gomis,2025-07-27,08:01,18:33,Logística,Gerente
410,Esperanza Benet,2025-09-04,09:03,17:04,Ventas,Empleado
411,Emma Gonzalez Rico,2025-08-19,09:11,17:30,Ventas,Gerente
412,Micaela Cases Llanos,2025-09-16,09:15,17:34,TI,Practicante
413,Nilda Segarra Santana,2025-09-14,09:02,17:46,Contabilidad,Empleado
414,Apolonia Hervás Arco,2025-07-03,09:02,18:04,Producción,Practicante
415,Sabas del Pastor,2025-06-21,09:58,17:07,Logística,Empleado
416,Lola Beltran,2025-07-12,09:11,17:26,Logística,Empleado
417,Felix Hervás Álvarez,2025-07-09,09:23,18:30,Producción,Empleado
418,Sonia Vergara Losa,2025-09-17,09:40,18:12,Producción,Gerente
419,Martina de Cánovas,2025-07-16,09:52,18:26,Producción,Supervisor
420,Adolfo Hernando Pont,2025-07-29,08:31,18:26,Producción,Gerente
421,Amparo Salazar Chacón,2025-07-24,08:13,18:06,Logística,Practicante
422,Sancho Gámez Melero,2025-06-27,08:37,18:59,Contabilidad,Gerente
423,Ainoa Pizarro Guillen,2025-07-22,08:30,18:13,Contabilidad,Gerente
424,Jordi Otero Alfonso,2025-07-02,09:07,17:53,Recursos Humanos,Empleado
425,Elías Escolano Goñi,2025-08-13,08:25,17:11,Ventas,Supervisor
426,Reynaldo Río-Lumbreras,2025-09-09,08:49,17:59,Producción,Practicante
427,Lorenzo Pacheco Malo,2025-07-17,10:00,17:24,Ventas,Supervisor
428,Bernarda Pereira Domingo,2025-08-25,09:08,17:59,Producción,Supervisor
429,Goyo Ropero Bejarano,2025-06-19,08:00,18:49,TI,Empleado
430,Estrella Alfaro Losada,2025-09-05,08:15,18:03,TI,Empleado
431,Celso Corbacho Mendoza,2025-07-29,08:28,18:20,TI,Supervisor
432,Fidel Cabanillas Pina,2025-09-11,08:29,18:49,Ventas,Practicante
433,Apolonia Molins Martí,2025-09-01,09:49,17:46,TI,Supervisor
434,Leocadio Esparza Vicens,2025-08-04,08:12,18:06,Contabilidad,Gerente
435,Evelia Río Juliá,2025-09-02,09:44,18:08,Recursos Humanos,Practicante
436,Candelas de Carreño,2025-06-21,08:46,18:02,Ventas,Supervisor
437,Vilma Mendez Pizarro,2025-07-03,08:21,17:08,Ventas,Gerente
438,Heliodoro Isaías Pou Sola,2025-08-05,09:26,17:53,Contabilidad,Supervisor
439,Loreto Casas Vives,2025-07-06,09:09,18:21,TI,Supervisor
440,María Jesús Garcia Ayala,2025-08-24,08:04,18:14,Producción,Gerente
441,Berto Sanjuan Carro,2025-07-10,08:43,17:52,Recursos Humanos,Gerente
442,Amparo Larrañaga,2025-07-29,09:08,18:54,Producción,Empleado
443,Hermenegildo del Miranda,2025-09-06,09:07,18:57,Contabilidad,Empleado
444,Ceferino Anglada Serrano,2025-07-04,09:54,18:36,Recursos Humanos,Practicante
445,Rosa María Ferrándiz Armas,2025-09-07,08:40,18:28,TI,Empleado
446,Román del Maza,2025-08-24,09:05,17:20,Producción,Empleado
447,Rita Aller Aguado,2025-07-10,08:45,18:18,Recursos Humanos,Supervisor
448,Martina de Torrecilla,2025-06-21,08:16,18:09,Logística,Empleado
449,Jorge Escolano Ribera,2025-08-14,08:11,17:23,Contabilidad,Supervisor
450,Iris Milla Villalonga,2025-07-03,09:35,17:42,Contabilidad,Empleado
451,Hugo Villanueva Cal,2025-08-27,08:14,17:02,Recursos Humanos,Supervisor
452,Javi Luciano Valero Canet,2025-06-20,08:20,17:44,Ventas,Practicante
453,Eligio Palacios Bermejo,2025-07-15,09:24,17:00,Ventas,Gerente
454,Fidela Aroca Tello,2025-08-31,08:30,18:28,Recursos Humanos,Gerente
455,Bárbara Miguela Ortega Hoz,2025-08-15,09:34,17:45,Contabilidad,Practicante
456,Matilde Corbacho Prat,2025-06-26,08:02,18:23,Ventas,Supervisor
457,Adelardo Tur Giner,2025-09-01,09:54,18:39,Contabilidad,Empleado
458,Marino Batalla,2025-08-10,09:17,18:54,Contabilidad,Empleado
459,Emilio Esteve Arroyo,2025-06-22,09:35,17:51,Recursos Humanos,Supervisor
460,Mateo de Gallardo,2025-06-29,08:33,18:49,Recursos Humanos,Gerente
461,Rosa María Lupita Murillo Díez,2025-09-10,08:44,17:18,Contabilidad,Empleado
462,Reyes Camacho Oliver,2025-07-27,09:46,18:11,Contabilidad,Supervisor
463,Tania del Solís,2025-09-07,09:13,17:28,Producción,Supervisor
464,Claudio Arce Feijoo,2025-07-15,09:01,18:12,Recursos Humanos,Empleado
465,Marcelo Nilo Expósito Reyes,2025-08-13,08:28,17:35,Contabilidad,Supervisor
466,Eliana Duarte Armengol,2025-06-25,09:31,17:14,Logística,Supervisor
467,José Ángel Rubio Hoyos,2025-07-05,09:33,17:17,Logística,Gerente
468,Emperatriz Sáenz Castillo,2025-07-06,09:39,17:26,Logística,Supervisor
469,Bienvenida Almazán-Montaña,2025-06-23,09:31,18:37,Recursos Humanos,Gerente
470,Íngrid de Leon,2025-07-02,08:32,18:24,Logística,Empleado
471,Baldomero Villaverde,2025-07-19,09:28,18:45,TI,Empleado
472,Sergio Casal Morán,2025-08-03,09:20,18:37,Logística,Supervisor
473,Marisa Luque Soriano,2025-06-19,09:26,17:51,Producción,Gerente
474,Silvio Gómez-Calleja,2025-08-28,08:29,18:39,Ventas,Supervisor
475,Mariana Piñeiro Berenguer,2025-06-27,09:18,17:01,Ventas,Empleado
476,Antonio Curro Sáenz Molins,2025-09-12,09:51,18:08,Contabilidad,Practicante
477,Visitación Manola Ribas Escalona,2025-07-20,08:44,18:57,Ventas,Empleado
478,Plácido Pacheco-Prat,2025-07-18,08:37,18:47,Ventas,Practicante
479,Consuelo Rosaura Chaves Jove,2025-08-06,09:49,17:58,Recursos Humanos,Empleado
480,Isidora del Catalán,2025-07-05,09:49,19:00,Ventas,Practicante
481,Javier Benavides Valderrama,2025-08-22,08:53,17:11,TI,Empleado
482,Lorenzo Franco-Cid,2025-07-12,09:26,18:14,Producción,Practicante
483,Elías del Almeida,2025-09-05,08:28,17:01,TI,Empleado
484,Ale Villegas Torre,2025-09-17,09:59,18:13,Contabilidad,Supervisor
485,Trinidad Edelmira Español Chamorro,2025-07-17,08:48,17:48,Logística,Empleado
486,Virgilio Cristóbal Franch Palau,2025-08-17,09:08,18:47,Recursos Humanos,Practicante
487,Maximino Fernandez Palomo,2025-06-20,09:57,18:57,Recursos Humanos,Practicante
488,Lázaro Molins Bastida,2025-08-15,09:42,18:41,TI,Practicante
489,Lázaro Baena Boada,2025-09-03,08:05,17:09,Ventas,Practicante
490,Angelita Lillo Dávila,2025-08-18,09:23,19:00,TI,Practicante
491,Jacinta Canals Alcaraz,2025-08-23,09:55,18:53,Logística,Gerente
492,Yago Hervás Viña,2025-08-10,08:03,18:57,Logística,Supervisor
493,Clímaco Ávila Ballester,2025-07-15,08:24,18:25,Contabilidad,Supervisor
494,Eliana del Lloret,2025-07-01,08:11,17:18,Ventas,Supervisor
495,Úrsula Juárez Puerta,2025-08-18,09:35,17:30,Producción,Empleado
496,Florina Nicolau Torre,2025-08-11,08:29,18:17,TI,Gerente
497,Concepción Arteaga-Donoso,2025-08-31,09:41,18:46,Logística,Supervisor
498,Anselma Azorin Reina,2025-08-24,09:29,18:28,Producción,Gerente
499,Elpidio Herranz Villanueva,2025-07-24,09:50,17:53,Producción,Gerente
500,Elías Acuña,2025-09-13,08:43,17:42,Ventas,Practicante
501,Juan Pablo Pagès Samper,2025-08-05,08:12,17:35,Logística,Empleado
502,Agustina Grau Mena,2025-08-27,08:21,17:13,Recursos Humanos,Supervisor
503,Rómulo Graciano Abellán Velázquez,2025-08-21,09:41,18:21,Logística,Practicante
504,Constanza Estevez Barral,2025-08-20,08:00,18:55,TI,Gerente
505,Marcela Lucena Diez,2025-07-20,09:16,17:31,Logística,Supervisor
506,Benigno Pazos,2025-07-14,08:44,17:07,Recursos Humanos,Supervisor
507,Apolinar de Valcárcel,2025-07-22,09:55,18:50,Recursos Humanos,Supervisor
508,Valentín Ugarte Huerta,2025-06-26,08:04,17:59,TI,Supervisor
509,Susanita del Moles,2025-08-04,08:43,18:36,Producción,Supervisor
510,Violeta Falcó,2025-09-11,08:33,17:25,Producción,Gerente
511,Maite Quero Ochoa,2025-07-04,08:07,18:17,TI,Gerente
512,Esteban Iniesta,2025-08-27,08:59,18:42,Recursos Humanos,Gerente
513,Heliodoro Ortiz Campoy,2025-08-23,08:14,17:45,Ventas,Empleado
514,Manolo del Murillo,2025-08-29,08:15,17:20,Recursos Humanos,Empleado
515,Xavier Delgado Tamarit,2025-08-14,09:03,18:24,Producción,Gerente
516,Francisco Javier de Aguirre,2025-07-26,08:25,17:15,Producción,Empleado
517,Odalys Zorrilla Valbuena,2025-08-07,08:05,18:39,Producción,Gerente
518,Cirino de Cerdá,2025-07-31,09:54,17:31,Ventas,Empleado
519,Eufemia Anguita-Duran,2025-09-16,08:49,17:13,Ventas,Supervisor
520,Salomé Sánchez Goicoechea,2025-08-11,08:44,17:25,Ventas,Empleado
521,Fausto Miguel Carmona Nebot,2025-06-28,08:25,17:31,Recursos Humanos,Practicante
522,Mariana Pascuala Quirós Ibarra,2025-09-14,09:04,17:06,Recursos Humanos,Practicante
523,Eufemia Liliana Ramos Zamorano,2025-06-22,09:32,17:09,Recursos Humanos,Practicante
524,Aníbal Checa Alba,2025-07-27,08:20,18:57,Recursos Humanos,Empleado
525,Belén Reyes,2025-08-25,09:27,17:34,Producción,Supervisor
526,Rufino Torrent Heras,2025-07-31,09:25,17:27,Ventas,Empleado
527,Felicidad Mendez Navas,2025-08-23,08:50,18:42,Producción,Gerente
528,Reyes Aranda Becerra,2025-07-25,08:06,17:29,Ventas,Practicante
529,Miguela Vergara Asensio,2025-07-11,08:23,18:23,Contabilidad,Gerente
530,Herberto Barrera Escolano,2025-07-29,09:32,18:19,Contabilidad,Empleado
531,Jordán del Rodriguez,2025-08-02,09:06,18:57,Recursos Humanos,Gerente
532,Ascensión Arteaga Pastor,2025-07-05,09:26,18:28,Contabilidad,Gerente
533,Édgar Roca Rosell,2025-07-05,09:44,17:52,Producción,Practicante
534,Dimas Vila Enríquez,2025-07-10,08:40,17:41,Logística,Empleado
535,Bernabé Sierra Bilbao,2025-09-02,08:41,17:36,TI,Gerente
536,Mayte Avilés Aznar,2025-07-20,09:23,18:57,Ventas,Gerente
537,Fausto Isidoro Alcalde Luque,2025-07-17,08:56,17:40,Logística,Supervisor
538,María Gallardo Toro,2025-06-26,09:06,17:47,Recursos Humanos,Supervisor
539,Octavio Cantero Elías,2025-08-05,08:05,17:39,Contabilidad,Supervisor
540,Nuria Amat,2025-06-21,09:54,18:05,TI,Gerente
541,Camila Pablo Rius,2025-09-12,09:16,18:33,Recursos Humanos,Supervisor
542,Susanita Martínez Porras,2025-06-30,09:07,17:21,Contabilidad,Empleado
543,María Luisa Azcona,2025-06-24,09:00,17:59,Contabilidad,Practicante
544,Abril Céspedes Casares,2025-07-26,09:25,18:09,Contabilidad,Practicante
545,Andrea del Llamas,2025-07-27,08:30,17:50,Producción,Gerente
546,Abilio Rosario Camps Lastra,2025-09-14,08:25,18:32,Contabilidad,Gerente
547,Andrés Cárdenas-Iniesta,2025-08-22,09:45,18:12,Recursos Humanos,Empleado
548,Xiomara Montserrat Exposito Llorente,2025-08-08,09:03,17:12,Contabilidad,Empleado
549,Rufino del Almazán,2025-07-17,09:19,18:34,Contabilidad,Supervisor
550,Jovita Marco Camino,2025-09-17,09:28,18:15,TI,Practicante
551,Jose Antonio Baena-Soler,2025-09-12,09:51,18:02,Ventas,Empleado
552,Otilia Egea Garay,2025-07-30,08:54,18:38,TI,Practicante
553,Ariadna Albero Amo,2025-08-07,08:18,18:41,Contabilidad,Supervisor
554,Gerardo Castelló-Marin,2025-07-02,08:16,17:25,Recursos Humanos,Gerente
555,Laura Tejero Roma,2025-07-27,08:30,17:19,Contabilidad,Gerente
556,Jose Ignacio de Palomar,2025-08-09,08:57,17:19,TI,Empleado
557,Osvaldo Manuel Frutos,2025-09-08,10:00,17:41,Logística,Supervisor
558,Aurelia Peralta,2025-08-18,09:30,18:39,Recursos Humanos,Supervisor
559,Milagros Villaverde Abascal,2025-08-18,09:48,18:13,Producción,Empleado
560,Nicodemo Mosquera,2025-09-14,08:17,18:15,Ventas,Gerente
561,Alfredo Malo Diéguez,2025-08-02,08:46,18:29,Logística,Supervisor
562,Sosimo Ródenas Vives,2025-08-08,08:55,18:37,Logística,Empleado
563,Íngrid de Pulido,2025-07-10,08:32,17:17,Contabilidad,Supervisor
564,Tomasa Oliveras Estévez,2025-08-07,09:04,18:20,Ventas,Empleado
565,Lalo Martin Ayllón,2025-07-24,08:09,17:45,Producción,Empleado
566,Eustaquio Ortega Bautista,2025-08-17,09:37,18:52,TI,Supervisor
567,Eligio Bravo-Barbero,2025-08-08,08:18,17:04,TI,Empleado
568,Mauricio Barbero-Palacios,2025-07-17,09:34,18:42,Logística,Gerente
569,Ale Exposito Serra,2025-07-13,08:09,17:38,Logística,Empleado
570,Pancho Prat Escolano,2025-06-27,09:13,17:13,Logística,Practicante
571,Roberta Corominas,2025-07-20,09:44,17:00,Logística,Practicante
572,Ximena Cabello Nicolau,2025-08-06,08:24,17:39,Logística,Gerente
573,Dolores de Seco,2025-07-21,08:22,18:12,Recursos Humanos,Supervisor
574,Benigno Amador Villaverde,2025-08-16,09:53,18:20,Ventas,Supervisor
575,Silvia Bernarda Llanos Polo,2025-07-09,08:08,17:14,Logística,Practicante
576,Paula Corbacho Sánchez,2025-07-05,09:34,18:08,Recursos Humanos,Empleado
577,Luisina Lago Puga,2025-07-23,08:09,18:33,Producción,Practicante
578,Fabiola Mayol Vidal,2025-08-24,08:26,17:50,Recursos Humanos,Supervisor
579,Felicia de Valentín,2025-07-09,08:57,18:37,Logística,Empleado
580,Yéssica Arnaiz Somoza,2025-08-09,08:16,17:43,Recursos Humanos,Supervisor
581,Rita Gimeno Acero,2025-06-27,08:34,17:44,Recursos Humanos,Supervisor
582,Edgardo de Briones,2025-07-10,08:00,17:22,Contabilidad,Practicante
583,Toni de Borrás,2025-07-27,09:02,18:25,Producción,Practicante
584,Concepción Aranda-Roldán,2025-08-10,08:15,18:56,TI,Practicante
585,Nydia Jesusa Millán Barranco,2025-06-26,09:17,17:33,Contabilidad,Supervisor
586,Jenny Torres Benavent,2025-09-05,09:32,18:31,Producción,Empleado
587,Roque de Silva,2025-07-02,09:38,17:31,Ventas,Empleado
588,Rosa María Soto Oller,2025-07-08,08:21,17:05,TI,Supervisor
589,Maristela Núñez Bejarano,2025-06-20,08:00,18:54,TI,Empleado
590,Pepita Cabello Pérez,2025-07-24,08:10,17:36,Recursos Humanos,Gerente
591,Telmo Olmo Sancho,2025-08-03,08:01,17:20,Contabilidad,Supervisor
592,Erasmo Abad Roselló,2025-07-23,08:43,17:48,Ventas,Empleado
593,Eliana Judith Ponce Santamaria,2025-07-04,08:23,17:30,Ventas,Gerente
594,Amparo Álvarez-Salcedo,2025-06-20,09:11,17:43,Producción,Gerente
595,Bernardo de Puerta,2025-09-14,09:01,18:44,Ventas,Empleado
596,Olga España Bermejo,2025-09-14,08:40,18:33,Producción,Empleado
597,Guadalupe Padilla,2025-08-26,09:54,17:05,Producción,Practicante
598,Amada Perez Castelló,2025-08-05,09:29,18:51,Ventas,Gerente
599,Melisa Palmer Pina,2025-09-01,09:25,18:22,Ventas,Practicante
600,Narciso Eligio Herrera Vergara,2025-08-30,08:55,18:03,Recursos Humanos,Empleado
601,Marcos Herrero Solsona,2025-08-05,09:24,17:01,TI,Gerente
602,Reyes Azcona Acuña,2025-06-20,09:13,18:03,TI,Gerente
603,Emelina Anaya Gimenez,2025-08-25,09:07,17:13,Recursos Humanos,Empleado
604,Florina Pina Franco,2025-08-09,09:39,17:30,TI,Empleado
605,Jacinta Villaverde Borrás,2025-07-24,08:38,17:09,TI,Practicante
606,Ximena Pino Romeu,2025-08-28,09:45,18:51,Recursos Humanos,Practicante
607,Aurora Almansa-Sanmiguel,2025-06-30,08:04,18:21,Logística,Practicante
608,Lope Pineda Arce,2025-08-07,08:29,18:45,TI,Practicante
609,Nidia Santana Escolano,2025-07-19,09:16,18:14,Contabilidad,Practicante
610,Ema Borrego Lerma,2025-09-13,09:21,18:56,TI,Empleado
611,Consuelo Molins Carro,2025-09-01,08:57,18:43,Producción,Supervisor
612,Ruperta de Mosquera,2025-07-08,09:23,18:20,Recursos Humanos,Empleado
613,Asunción Acosta Torrens,2025-07-17,09:18,19:00,Recursos Humanos,Gerente
614,Joel Fuster-Cobo,2025-09-05,08:45,18:07,Contabilidad,Empleado
615,Aura Luciana Feliu Vélez,2025-08-19,09:51,17:55,Producción,Empleado
616,Ileana del Soler,2025-07-07,08:08,17:36,Logística,Practicante
617,Clotilde Solana Vega,2025-08-29,08:16,18:31,TI,Supervisor
618,Eleuterio Isidro Gomis Heredia,2025-09-16,08:42,17:18,Contabilidad,Supervisor
619,Benigna Vázquez Ayuso,2025-09-06,09:50,18:02,Contabilidad,Supervisor
620,Clemente Felipe Estrada Pombo,2025-07-10,09:30,17:32,Producción,Empleado
621,Lola Borrego Mateu,2025-06-26,09:01,17:03,Recursos Humanos,Practicante
622,Julie Caro Contreras,2025-08-27,09:53,18:36,Logística,Practicante
623,Rafael Balaguer Coronado,2025-07-17,08:34,18:21,Logística,Empleado
624,Raimundo Barros,2025-06-30,08:44,18:32,Recursos Humanos,Gerente
625,Chema Benavides-Palau,2025-07-06,08:50,18:33,TI,Supervisor
626,Donato Solera,2025-07-22,09:17,17:24,Recursos Humanos,Gerente
627,Ricardo Boada-Sanmartín,2025-07-03,09:33,18:09,TI,Practicante
628,Camilo Recio Nebot,2025-08-17,09:06,18:01,Ventas,Empleado
629,Antonia Prada Andres,2025-08-25,08:53,18:07,Producción,Practicante
630,Elisabet Rosselló Manuel,2025-08-25,09:42,17:08,Logística,Practicante
631,Feliciana Leon Feliu,2025-08-31,09:03,18:50,Ventas,Gerente
632,Merche Jimenez-Lamas,2025-07-15,08:28,17:42,Producción,Empleado
633,Marcio Godoy Pedrosa,2025-06-26,09:53,17:12,Contabilidad,Supervisor
634,Toño Hierro,2025-07-25,08:03,17:41,Producción,Empleado
635,Francisco Javier Moles Mas,2025-09-03,08:03,18:14,Logística,Empleado
636,Clemente José Mari Hoyos Vargas,2025-07-01,08:56,17:14,Logística,Supervisor
637,Lorena de Villalonga,2025-07-31,09:35,18:09,Logística,Practicante
638,Roxana Ana Sofía Salvador Sastre,2025-07-09,09:56,18:00,TI,Empleado
639,Nidia González-Marco,2025-08-06,08:56,17:59,Producción,Supervisor
640,Marita Adán Bernad,2025-08-27,08:18,17:54,Logística,Practicante
641,Elodia Oliver Sastre,2025-09-11,08:59,18:18,Recursos Humanos,Practicante
642,Román Comas-Chico,2025-07-20,09:37,17:23,Producción,Practicante
643,Jose Francisco Botella Bayón,2025-09-06,08:31,18:28,Producción,Gerente
644,África Aura Puga Agudo,2025-08-22,08:17,17:21,Logística,Supervisor
645,Ulises Canales Pedraza,2025-06-27,09:40,18:20,Recursos Humanos,Practicante
